>[    3.485220] random 0028 0000 0000 cadf44cd e6e5b548: add_disk_randomness(8:0) cadf44cd e6e5b548
[    4.231618] random 0040 0000 0000 38dcac91 22bfdbf8: urand_change_num 717 extract_buf: pool_sig fffffe72, data_sig fffffeea, bytes_mixed 20 38dcac91 22bfdbf8
[    4.231622] random 0040 0000 0000 38dcac91 22bfdbf8: urand_change_num 718 extract_buf: pool_sig fffffcfc, data_sig 000001e4, bytes_mixed 20 38dcac91 22bfdbf8
[    4.232509] random 0040 0000 0000 61d42825 26477ac6: rand_read_num 237 get_random_bytes(16): sig ffffff90 61d42825 26477ac6
[    4.232512] random 0040 0000 0000 61d42825 26477ac6: extract_entropy(.. 16 ..)
[    4.232514] random 0040 0000 0000 61d42825 26477ac6: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    4.232516] random 0040 0000 0000 61d42825 26477ac6: extract_entropy(.. 16 ..)
[    4.232519] random 0040 0000 0000 61d42825 26477ac6: trying to extract 128 bits from input
[    4.232521] random 0040 0000 0000 61d42825 26477ac6: debiting 0 entropy credits from input
[    4.232523] random 0040 0000 0000 61d42825 26477ac6: extract_entropy account returned: 0 
[    4.232526] random 0040 0000 0000 61d42825 26477ac6: urand_change_num 719 xfer_secondary_pool(16): pool_sig ffffff90, data_sig 00000000, bytes_mixed 0 61d42825 26477ac6
[    4.232528] random 0040 0000 0000 61d42825 26477ac6: trying to extract 128 bits from nonblocking
[    4.232531] random 0040 0000 0000 61d42825 26477ac6: debiting 128 entropy credits from nonblocking (unlimited)
[    4.232533] random 0040 0000 0000 61d42825 26477ac6: extract_entropy account returned: 16 
[    4.232536] random 0040 0000 0000 61d42825 26477ac6: urand_change_num 720 extract_buf: pool_sig ffffff90, data_sig 000002e7, bytes_mixed 20 61d42825 26477ac6
[    4.232540] random 0040 0000 0000 61d42825 26477ac6: urand_change_num 721 extract_buf: pool_sig 000004fd, data_sig 00000010, bytes_mixed 20 61d42825 26477ac6
[    4.234030] random 0040 0000 0000 cbfdf08b cee0d596: rand_read_num 238 get_random_bytes(16): sig fffffc6c cbfdf08b cee0d596
[    4.234033] random 0040 0000 0000 cbfdf08b cee0d596: extract_entropy(.. 16 ..)
[    4.234035] random 0040 0000 0000 cbfdf08b cee0d596: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    4.234038] random 0040 0000 0000 cbfdf08b cee0d596: extract_entropy(.. 16 ..)
[    4.234040] random 0040 0000 0000 cbfdf08b cee0d596: trying to extract 128 bits from input
[    4.234042] random 0040 0000 0000 cbfdf08b cee0d596: debiting 0 entropy credits from input
[    4.234044] random 0040 0000 0000 cbfdf08b cee0d596: extract_entropy account returned: 0 
[    4.234047] random 0040 0000 0000 cbfdf08b cee0d596: urand_change_num 722 xfer_secondary_pool(16): pool_sig fffffc6c, data_sig 00000000, bytes_mixed 0 cbfdf08b cee0d596
[    4.234050] random 0040 0000 0000 cbfdf08b cee0d596: trying to extract 128 bits from nonblocking
[    4.234052] random 0040 0000 0000 cbfdf08b cee0d596: debiting 128 entropy credits from nonblocking (unlimited)
[    4.234054] random 0040 0000 0000 cbfdf08b cee0d596: extract_entropy account returned: 16 
[    4.234057] random 0040 0000 0000 cbfdf08b cee0d596: urand_change_num 723 extract_buf: pool_sig fffffc6c, data_sig ffffff04, bytes_mixed 20 cbfdf08b cee0d596
[    4.234062] random 0040 0000 0000 9bad7744 4ba4e88c: urand_change_num 724 extract_buf: pool_sig fffffe23, data_sig 000001a3, bytes_mixed 20 9bad7744 4ba4e88c
[    4.235112] random 0040 0000 0000 9bad7744 4ba4e88c: rand_read_num 239 urandom_read(12): sig fffffca7 9bad7744 4ba4e88c pid=282 comm=mountall
[    4.235115] random 0040 0000 0000 9bad7744 4ba4e88c: extract_entropy_user(12)
[    4.235117] random 0040 0000 0000 9bad7744 4ba4e88c: going to reseed nonblocking with 96 bits (96 of 0 requested)
[    4.235119] random 0040 0000 0000 9bad7744 4ba4e88c: extract_entropy(.. 12 ..)
[    4.235121] random 0040 0000 0000 9bad7744 4ba4e88c: trying to extract 96 bits from input
[    4.235124] random 0040 0000 0000 9bad7744 4ba4e88c: debiting 0 entropy credits from input
[    4.235126] random 0040 0000 0000 9bad7744 4ba4e88c: extract_entropy account returned: 0 
[    4.235129] random 0040 0000 0000 9bad7744 4ba4e88c: urand_change_num 725 xfer_secondary_pool(12): pool_sig fffffca7, data_sig 00000000, bytes_mixed 0 9bad7744 4ba4e88c
[    4.235131] random 0040 0000 0000 9bad7744 4ba4e88c: trying to extract 96 bits from nonblocking
[    4.235133] random 0040 0000 0000 9bad7744 4ba4e88c: debiting 96 entropy credits from nonblocking (unlimited)
[    4.235136] random 0040 0000 0000 9bad7744 4ba4e88c:   got 12 bytes
[    4.235139] random 0040 0000 0000 9bad7744 4ba4e88c: urand_change_num 726 extract_buf: pool_sig fffffca7, data_sig 000000bd, bytes_mixed 20 9bad7744 4ba4e88c
[    4.235143] random 0040 0000 0000 424423d0 21407c9c: urand_change_num 727 extract_buf: pool_sig 000003b9, data_sig 0000028b, bytes_mixed 20 424423d0 21407c9c
[    4.235885] random 0040 0000 0000 e0b791a7 ffc48dd9: rand_read_num 240 get_random_bytes(16): sig 00000359 e0b791a7 ffc48dd9
[    4.235887] random 0040 0000 0000 e0b791a7 ffc48dd9: extract_entropy(.. 16 ..)
[    4.235890] random 0040 0000 0000 e0b791a7 ffc48dd9: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    4.235892] random 0040 0000 0000 e0b791a7 ffc48dd9: extract_entropy(.. 16 ..)
[    4.235894] random 0040 0000 0000 e0b791a7 ffc48dd9: trying to extract 128 bits from input
[    4.235896] random 0040 0000 0000 e0b791a7 ffc48dd9: debiting 0 entropy credits from input
[    4.235898] random 0040 0000 0000 e0b791a7 ffc48dd9: extract_entropy account returned: 0 
[    4.235901] random 0040 0000 0000 e0b791a7 ffc48dd9: urand_change_num 728 xfer_secondary_pool(16): pool_sig 00000359, data_sig 00000000, bytes_mixed 0 e0b791a7 ffc48dd9
[    4.235903] random 0040 0000 0000 e0b791a7 ffc48dd9: trying to extract 128 bits from nonblocking
[    4.235906] random 0040 0000 0000 e0b791a7 ffc48dd9: debiting 128 entropy credits from nonblocking (unlimited)
[    4.235908] random 0040 0000 0000 e0b791a7 ffc48dd9: extract_entropy account returned: 16 
[    4.235911] random 0040 0000 0000 e0b791a7 ffc48dd9: urand_change_num 729 extract_buf: pool_sig 00000359, data_sig 000000ea, bytes_mixed 20 e0b791a7 ffc48dd9
[    4.235916] random 0040 0000 0000 e0b791a7 ffc48dd9: urand_change_num 730 extract_buf: pool_sig fffffe94, data_sig fffffe2f, bytes_mixed 20 e0b791a7 ffc48dd9
[    4.236688] random 0040 0000 0000 6f14d85e c909645f: rand_read_num 241 get_random_bytes(16): sig 000002a6 6f14d85e c909645f
[    4.236691] random 0040 0000 0000 6f14d85e c909645f: extract_entropy(.. 16 ..)
[    4.236693] random 0040 0000 0000 6f14d85e c909645f: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    4.236695] random 0040 0000 0000 6f14d85e c909645f: extract_entropy(.. 16 ..)
[    4.236697] random 0040 0000 0000 6f14d85e c909645f: trying to extract 128 bits from input
[    4.236699] random 0040 0000 0000 6f14d85e c909645f: debiting 0 entropy credits from input
[    4.236701] random 0040 0000 0000 6f14d85e c909645f: extract_entropy account returned: 0 
[    4.236704] random 0040 0000 0000 6f14d85e c909645f: urand_change_num 731 xfer_secondary_pool(16): pool_sig 000002a6, data_sig 00000000, bytes_mixed 0 6f14d85e c909645f
[    4.236707] random 0040 0000 0000 6f14d85e c909645f: trying to extract 128 bits from nonblocking
[    4.236709] random 0040 0000 0000 6f14d85e c909645f: debiting 128 entropy credits from nonblocking (unlimited)
[    4.236711] random 0040 0000 0000 6f14d85e c909645f: extract_entropy account returned: 16 
[    4.236714] random 0040 0000 0000 6f14d85e c909645f: urand_change_num 732 extract_buf: pool_sig 000002a6, data_sig ffffff95, bytes_mixed 20 6f14d85e c909645f
[    4.236719] random 0040 0000 0000 6f14d85e c909645f: urand_change_num 733 extract_buf: pool_sig 00000384, data_sig 0000023b, bytes_mixed 20 6f14d85e c909645f
[    4.238510] random 0040 0000 0000 5cba1cfc 23372639: rand_read_num 242 get_random_bytes(16): sig 000003a5 5cba1cfc 23372639
[    4.238513] random 0040 0000 0000 5cba1cfc 23372639: extract_entropy(.. 16 ..)
[    4.238516] random 0040 0000 0000 5cba1cfc 23372639: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    4.238518] random 0040 0000 0000 5cba1cfc 23372639: extract_entropy(.. 16 ..)
[    4.238521] random 0040 0000 0000 5cba1cfc 23372639: trying to extract 128 bits from input
[    4.238524] random 0040 0000 0000 5cba1cfc 23372639: debiting 0 entropy credits from input
[    4.238527] random 0040 0000 0000 5cba1cfc 23372639: extract_entropy account returned: 0 
[    4.238531] random 0040 0000 0000 5cba1cfc 23372639: urand_change_num 734 xfer_secondary_pool(16): pool_sig 000003a5, data_sig 00000000, bytes_mixed 0 5cba1cfc 23372639
[    4.238535] random 0040 0000 0000 5cba1cfc 23372639: trying to extract 128 bits from nonblocking
[    4.238537] random 0040 0000 0000 5cba1cfc 23372639: debiting 128 entropy credits from nonblocking (unlimited)
[    4.238540] random 0040 0000 0000 5cba1cfc 23372639: extract_entropy account returned: 16 
[    4.238545] random 0040 0000 0000 5cba1cfc 23372639: urand_change_num 735 extract_buf: pool_sig 000003a5, data_sig 000001d2, bytes_mixed 20 5cba1cfc 23372639
[    4.238551] random 0040 0000 0000 bf1051aa be5f509f: urand_change_num 736 extract_buf: pool_sig 000003aa, data_sig 00000193, bytes_mixed 20 bf1051aa be5f509f
[    4.239535] random 0040 0000 0000 bf1051aa be5f509f: add_disk_randomness(8:0) bf1051aa be5f509f
[    4.239539] random 0040 0000 0000 bf1051aa be5f509f: add_timer_randomness(.. 8388864) with jiffies: 8077345900378119978, cycles: 8077345896083238352
[    4.240085] RANDOM get_random_int call with cycles 50373258409040, jiffies 4294893354 and pid 1
[    4.240858] random 0040 0000 0000 bf1051aa be5f509f: rand_read_num 243 get_random_bytes(16): sig fffffd0b bf1051aa be5f509f
[    4.240860] random 0040 0000 0000 bf1051aa be5f509f: extract_entropy(.. 16 ..)
[    4.240863] random 0040 0000 0000 bf1051aa be5f509f: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    4.240866] random 0040 0000 0000 bf1051aa be5f509f: extract_entropy(.. 16 ..)
[    4.240868] random 0040 0000 0000 bf1051aa be5f509f: trying to extract 128 bits from input
[    4.240870] random 0040 0000 0000 bf1051aa be5f509f: debiting 0 entropy credits from input
[    4.240872] random 0040 0000 0000 bf1051aa be5f509f: extract_entropy account returned: 0 
[    4.240876] random 0040 0000 0000 bf1051aa be5f509f: urand_change_num 737 xfer_secondary_pool(16): pool_sig fffffd0b, data_sig 00000000, bytes_mixed 0 bf1051aa be5f509f
[    4.240879] random 0040 0000 0000 bf1051aa be5f509f: trying to extract 128 bits from nonblocking
[    4.240881] random 0040 0000 0000 bf1051aa be5f509f: debiting 128 entropy credits from nonblocking (unlimited)
[    4.240883] random 0040 0000 0000 bf1051aa be5f509f: extract_entropy account returned: 16 
[    4.240887] random 0040 0000 0000 bf1051aa be5f509f: urand_change_num 738 extract_buf: pool_sig fffffd0b, data_sig ffffff86, bytes_mixed 20 bf1051aa be5f509f
[    4.240903] random 0040 0000 0000 3cf84c09 a736b191: urand_change_num 739 extract_buf: pool_sig fffffc06, data_sig 0000000a, bytes_mixed 20 3cf84c09 a736b191
[    4.241609] random 0040 0000 0000 b42b2ee0 2d1a7c60: rand_read_num 244 get_random_bytes(16): sig 000000fc b42b2ee0 2d1a7c60
[    4.241612] random 0040 0000 0000 b42b2ee0 2d1a7c60: extract_entropy(.. 16 ..)
[    4.241615] random 0040 0000 0000 b42b2ee0 2d1a7c60: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    4.241617] random 0040 0000 0000 b42b2ee0 2d1a7c60: extract_entropy(.. 16 ..)
[    4.241619] random 0040 0000 0000 b42b2ee0 2d1a7c60: trying to extract 128 bits from input
[    4.241622] random 0040 0000 0000 b42b2ee0 2d1a7c60: debiting 0 entropy credits from input
[    4.241624] random 0040 0000 0000 b42b2ee0 2d1a7c60: extract_entropy account returned: 0 
[    4.241627] random 0040 0000 0000 b42b2ee0 2d1a7c60: urand_change_num 740 xfer_secondary_pool(16): pool_sig 000000fc, data_sig 00000000, bytes_mixed 0 b42b2ee0 2d1a7c60
[    4.241630] random 0040 0000 0000 b42b2ee0 2d1a7c60: trying to extract 128 bits from nonblocking
[    4.241632] random 0040 0000 0000 b42b2ee0 2d1a7c60: debiting 128 entropy credits from nonblocking (unlimited)
[    4.241634] random 0040 0000 0000 b42b2ee0 2d1a7c60: extract_entropy account returned: 16 
[    4.241638] random 0040 0000 0000 b42b2ee0 2d1a7c60: urand_change_num 741 extract_buf: pool_sig 000000fc, data_sig fffffd23, bytes_mixed 20 b42b2ee0 2d1a7c60
[    4.241642] random 0040 0000 0000 b42b2ee0 2d1a7c60: urand_change_num 742 extract_buf: pool_sig fffffd80, data_sig 0000013a, bytes_mixed 20 b42b2ee0 2d1a7c60
[    4.242220] random 0040 0000 0000 27b1e1ae 833c95f9: rand_read_num 245 get_random_bytes(16): sig fffffce9 27b1e1ae 833c95f9
[    4.242220] random 0040 0000 0000 27b1e1ae 833c95f9: extract_entropy(.. 16 ..)
[    4.242221] random 0040 0000 0000 27b1e1ae 833c95f9: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    4.242221] random 0040 0000 0000 27b1e1ae 833c95f9: extract_entropy(.. 16 ..)
[    4.242221] random 0040 0000 0000 27b1e1ae 833c95f9: trying to extract 128 bits from input
[    4.242221] random 0040 0000 0000 27b1e1ae 833c95f9: debiting 0 entropy credits from input
[    4.242221] random 0040 0000 0000 27b1e1ae 833c95f9: extract_entropy account returned: 0 
[    4.242221] random 0040 0000 0000 27b1e1ae 833c95f9: urand_change_num 743 xfer_secondary_pool(16): pool_sig fffffce9, data_sig 00000000, bytes_mixed 0 27b1e1ae 833c95f9
[    4.242221] random 0040 0000 0000 27b1e1ae 833c95f9: trying to extract 128 bits from nonblocking
[    4.242221] random 0040 0000 0000 27b1e1ae 833c95f9: debiting 128 entropy credits from nonblocking (unlimited)
[    4.242221] random 0040 0000 0000 27b1e1ae 833c95f9: extract_entropy account returned: 16 
[    4.242221] random 0040 0000 0000 27b1e1ae 833c95f9: urand_change_num 744 extract_buf: pool_sig fffffce9, data_sig fffffe3d, bytes_mixed 20 27b1e1ae 833c95f9
[    4.242221] random 0040 0000 0000 27b1e1ae 833c95f9: urand_change_num 745 extract_buf: pool_sig fffffb73, data_sig ffffff05, bytes_mixed 20 27b1e1ae 833c95f9
[    4.243328] random 0040 0000 0000 87289838 0f505be9: rand_read_num 246 get_random_bytes(16): sig 00000062 87289838 0f505be9
[    4.243331] random 0040 0000 0000 87289838 0f505be9: extract_entropy(.. 16 ..)
[    4.243334] random 0040 0000 0000 87289838 0f505be9: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    4.243336] random 0040 0000 0000 87289838 0f505be9: extract_entropy(.. 16 ..)
[    4.243339] random 0040 0000 0000 87289838 0f505be9: trying to extract 128 bits from input
[    4.243350] random 0040 0000 0000 87289838 0f505be9: debiting 0 entropy credits from input
[    4.243352] random 0040 0000 0000 87289838 0f505be9: extract_entropy account returned: 0 
[    4.243355] random 0040 0000 0000 87289838 0f505be9: urand_change_num 746 xfer_secondary_pool(16): pool_sig 00000062, data_sig 00000000, bytes_mixed 0 87289838 0f505be9
[    4.243358] random 0040 0000 0000 87289838 0f505be9: trying to extract 128 bits from nonblocking
[    4.243360] random 0040 0000 0000 87289838 0f505be9: debiting 128 entropy credits from nonblocking (unlimited)
[    4.243362] random 0040 0000 0000 87289838 0f505be9: extract_entropy account returned: 16 
[    4.243366] random 0040 0000 0000 87289838 0f505be9: urand_change_num 747 extract_buf: pool_sig 00000062, data_sig fffffe73, bytes_mixed 20 87289838 0f505be9
[    4.243370] random 0040 0000 0000 566c979c c156e5fe: urand_change_num 748 extract_buf: pool_sig 00000228, data_sig ffffff82, bytes_mixed 20 566c979c c156e5fe
[    4.244080] random 0040 0000 0000 566c979c c156e5fe: rand_read_num 247 get_random_bytes(16): sig 000003ef 566c979c c156e5fe
[    4.244083] random 0040 0000 0000 566c979c c156e5fe: extract_entropy(.. 16 ..)
[    4.244085] random 0040 0000 0000 566c979c c156e5fe: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    4.244088] random 0040 0000 0000 566c979c c156e5fe: extract_entropy(.. 16 ..)
[    4.244090] random 0040 0000 0000 566c979c c156e5fe: trying to extract 128 bits from input
[    4.244092] random 0040 0000 0000 566c979c c156e5fe: debiting 0 entropy credits from input
[    4.244094] random 0040 0000 0000 566c979c c156e5fe: extract_entropy account returned: 0 
[    4.244097] random 0040 0000 0000 566c979c c156e5fe: urand_change_num 749 xfer_secondary_pool(16): pool_sig 000003ef, data_sig 00000000, bytes_mixed 0 566c979c c156e5fe
[    4.244099] random 0040 0000 0000 566c979c c156e5fe: trying to extract 128 bits from nonblocking
[    4.244102] random 0040 0000 0000 566c979c c156e5fe: debiting 128 entropy credits from nonblocking (unlimited)
[    4.244104] random 0040 0000 0000 566c979c c156e5fe: extract_entropy account returned: 16 
[    4.244107] random 0040 0000 0000 566c979c c156e5fe: urand_change_num 750 extract_buf: pool_sig 000003ef, data_sig 000001d7, bytes_mixed 20 566c979c c156e5fe
[    4.244111] random 0040 0000 0000 ba8f1ff2 8df53b70: urand_change_num 751 extract_buf: pool_sig 000001a2, data_sig ffffff96, bytes_mixed 20 ba8f1ff2 8df53b70
[    4.245908] random 0040 0000 0000 cbfd3087 318c4371: rand_read_num 248 get_random_bytes(16): sig ffffff8e cbfd3087 318c4371
[    4.245911] random 0040 0000 0000 cbfd3087 318c4371: extract_entropy(.. 16 ..)
[    4.245914] random 0040 0000 0000 cbfd3087 318c4371: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    4.245916] random 0040 0000 0000 cbfd3087 318c4371: extract_entropy(.. 16 ..)
[    4.245918] random 0040 0000 0000 cbfd3087 318c4371: trying to extract 128 bits from input
[    4.245920] random 0040 0000 0000 cbfd3087 318c4371: debiting 0 entropy credits from input
[    4.245922] random 0040 0000 0000 cbfd3087 318c4371: extract_entropy account returned: 0 
[    4.245925] random 0040 0000 0000 cbfd3087 318c4371: urand_change_num 752 xfer_secondary_pool(16): pool_sig ffffff8e, data_sig 00000000, bytes_mixed 0 cbfd3087 318c4371
[    4.245928] random 0040 0000 0000 cbfd3087 318c4371: trying to extract 128 bits from nonblocking
[    4.245930] random 0040 0000 0000 cbfd3087 318c4371: debiting 128 entropy credits from nonblocking (unlimited)
