>[    3.429758] random 0030 0000 0000 cadf44cd e6e5b548: add_disk_randomness(8:0) cadf44cd e6e5b548
[    4.141539] random 0039 0000 0000 2b06a9b2 b3c5d98c: add_timer_randomness(.. 8388864) with jiffies: 4631447751366729488, cycles: 4631447747071848767
[    4.141606] random 0039 0000 0000 2b06a9b2 b3c5d98c: rand_read_num 266 get_random_bytes(16): sig fffffdb1 2b06a9b2 b3c5d98c
[    4.141609] random 0039 0000 0000 2b06a9b2 b3c5d98c: extract_entropy(.. 16 ..)
[    4.141612] random 0039 0000 0000 2b06a9b2 b3c5d98c: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    4.141614] random 0039 0000 0000 2b06a9b2 b3c5d98c: extract_entropy(.. 16 ..)
[    4.141616] random 0039 0000 0000 2b06a9b2 b3c5d98c: trying to extract 128 bits from input
[    4.141619] random 0039 0000 0000 2b06a9b2 b3c5d98c: debiting 0 entropy credits from input
[    4.141621] random 0039 0000 0000 2b06a9b2 b3c5d98c: extract_entropy account returned: 0 
[    4.141624] random 0039 0000 0000 2b06a9b2 b3c5d98c: urand_change_num 806 xfer_secondary_pool(16): pool_sig fffffdb1, data_sig 00000000, bytes_mixed 0 2b06a9b2 b3c5d98c
[    4.141627] random 0039 0000 0000 2b06a9b2 b3c5d98c: trying to extract 128 bits from nonblocking
[    4.141629] random 0039 0000 0000 2b06a9b2 b3c5d98c: debiting 128 entropy credits from nonblocking (unlimited)
[    4.141632] random 0039 0000 0000 2b06a9b2 b3c5d98c: extract_entropy account returned: 16 
[    4.141635] random 0039 0000 0000 2b06a9b2 b3c5d98c: urand_change_num 807 extract_buf: pool_sig fffffdb1, data_sig ffffff1c, bytes_mixed 20 2b06a9b2 b3c5d98c
[    4.141640] random 0039 0000 0000 9a620560 3a385046: urand_change_num 808 extract_buf: pool_sig 00000061, data_sig 000000ad, bytes_mixed 20 9a620560 3a385046
[    4.142460] random 0039 0000 0000 9a620560 3a385046: add_disk_randomness(8:0) 9a620560 3a385046
[    4.142464] random 0039 0000 0000 9a620560 3a385046: add_timer_randomness(.. 8388864) with jiffies: 4640972309497044752, cycles: 4640972305202164031
[    4.143364] random 0039 0000 0000 9a620560 3a385046: add_disk_randomness(8:0) 9a620560 3a385046
[    4.143368] random 0039 0000 0000 9a620560 3a385046: add_timer_randomness(.. 8388864) with jiffies: 4650287032705146640, cycles: 4650287028410265919
[    4.143795] random 0039 0000 0000 9a620560 3a385046: add_disk_randomness(8:0) 9a620560 3a385046
[    4.143799] random 0039 0000 0000 9a620560 3a385046: add_timer_randomness(.. 8388864) with jiffies: 4654723527763484432, cycles: 4654723523468603711
[    4.143891] random 0039 0000 0000 9a620560 3a385046: add_disk_randomness(8:0) 9a620560 3a385046
[    4.143894] random 0039 0000 0000 9a620560 3a385046: add_timer_randomness(.. 8388864) with jiffies: 4655711370241564432, cycles: 4655711365946683711
[    4.143899] random 0039 0000 0000 9a620560 3a385046: add_disk_randomness(8:0) 9a620560 3a385046
[    4.143903] random 0039 0000 0000 9a620560 3a385046: add_timer_randomness(.. 8388864) with jiffies: 4655795817888538384, cycles: 4655795813593657663
[    4.143906] random 0039 0000 0000 9a620560 3a385046: add_disk_randomness(8:0) 9a620560 3a385046
[    4.143910] random 0039 0000 0000 9a620560 3a385046: add_timer_randomness(.. 8388864) with jiffies: 4655868978361458448, cycles: 4655868974066577727
[    4.143970] random 0039 0000 0000 9a620560 3a385046: rand_read_num 267 get_random_bytes(16): sig 000004ad 9a620560 3a385046
[    4.143972] random 0039 0000 0000 9a620560 3a385046: extract_entropy(.. 16 ..)
[    4.143975] random 0039 0000 0000 9a620560 3a385046: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    4.143977] random 0039 0000 0000 9a620560 3a385046: extract_entropy(.. 16 ..)
[    4.143979] random 0039 0000 0000 9a620560 3a385046: trying to extract 128 bits from input
[    4.143982] random 0039 0000 0000 9a620560 3a385046: debiting 0 entropy credits from input
[    4.143984] random 0039 0000 0000 9a620560 3a385046: extract_entropy account returned: 0 
[    4.143987] random 0039 0000 0000 9a620560 3a385046: urand_change_num 809 xfer_secondary_pool(16): pool_sig 000004ad, data_sig 00000000, bytes_mixed 0 9a620560 3a385046
[    4.143990] random 0039 0000 0000 9a620560 3a385046: trying to extract 128 bits from nonblocking
[    4.143992] random 0039 0000 0000 9a620560 3a385046: debiting 128 entropy credits from nonblocking (unlimited)
[    4.143995] random 0039 0000 0000 9a620560 3a385046: extract_entropy account returned: 16 
[    4.143998] random 0039 0000 0000 9a620560 3a385046: urand_change_num 810 extract_buf: pool_sig 000004ad, data_sig 00000101, bytes_mixed 20 9a620560 3a385046
[    4.144003] random 0039 0000 0000 1b575fc1 b01c475f: urand_change_num 811 extract_buf: pool_sig 0000000f, data_sig fffffff6, bytes_mixed 20 1b575fc1 b01c475f
[    4.144387] random 0039 0000 0000 225fd6c1 4af59fab: add_disk_randomness(8:0) 225fd6c1 4af59fab
[    4.144391] random 0039 0000 0000 225fd6c1 4af59fab: add_timer_randomness(.. 8388864) with jiffies: 4660823605389483793, cycles: 4660823601094603071
[    4.145086] random 0039 0000 0000 225fd6c1 4af59fab: add_disk_randomness(8:0) 225fd6c1 4af59fab
[    4.145090] random 0039 0000 0000 225fd6c1 4af59fab: add_timer_randomness(.. 8388864) with jiffies: 4668023649909792529, cycles: 4668023645614911807
[    4.145411] random 0039 0000 0000 225fd6c1 4af59fab: add_disk_randomness(8:0) 225fd6c1 4af59fab
[    4.145415] random 0039 0000 0000 225fd6c1 4af59fab: add_timer_randomness(.. 8388864) with jiffies: 4671371984938917649, cycles: 4671371980644036927
[    4.145517] random 0039 0000 0000 225fd6c1 4af59fab: add_disk_randomness(8:0) 225fd6c1 4af59fab
[    4.145521] random 0039 0000 0000 225fd6c1 4af59fab: add_timer_randomness(.. 8388864) with jiffies: 4672461347558973201, cycles: 4672461343264092479
[    4.145595] random 0039 0000 0000 225fd6c1 4af59fab: add_disk_randomness(8:0) 225fd6c1 4af59fab
[    4.145599] random 0039 0000 0000 225fd6c1 4af59fab: add_timer_randomness(.. 8388864) with jiffies: 4673267877992652561, cycles: 4673267873697771839
[    4.145604] random 0039 0000 0000 225fd6c1 4af59fab: add_disk_randomness(8:0) 225fd6c1 4af59fab
[    4.145607] random 0039 0000 0000 225fd6c1 4af59fab: add_timer_randomness(.. 8388864) with jiffies: 4673355044353924881, cycles: 4673355040059044159
[    4.146283] random 0039 0000 0000 225fd6c1 4af59fab: add_disk_randomness(8:0) 225fd6c1 4af59fab
[    4.146286] random 0039 0000 0000 225fd6c1 4af59fab: add_timer_randomness(.. 8388864) with jiffies: 4680346125830381329, cycles: 4680346121535500607
[    4.146980] random 0039 0000 0000 225fd6c1 4af59fab: add_disk_randomness(8:0) 225fd6c1 4af59fab
[    4.146983] random 0039 0000 0000 225fd6c1 4af59fab: add_timer_randomness(.. 8388864) with jiffies: 4687525142190808849, cycles: 4687525137895928127
[    4.147377] random 0039 0000 0000 225fd6c1 4af59fab: add_disk_randomness(8:0) 225fd6c1 4af59fab
[    4.147381] random 0039 0000 0000 225fd6c1 4af59fab: add_timer_randomness(.. 8388864) with jiffies: 4691617472929783569, cycles: 4691617468634902847
[    4.147441] random 0039 0000 0000 225fd6c1 4af59fab: add_disk_randomness(8:0) 225fd6c1 4af59fab
[    4.147444] random 0039 0000 0000 225fd6c1 4af59fab: add_timer_randomness(.. 8388864) with jiffies: 4692273207061700369, cycles: 4692273202766819647
[    4.147552] random 0039 0000 0000 225fd6c1 4af59fab: add_disk_randomness(8:0) 225fd6c1 4af59fab
[    4.147556] random 0039 0000 0000 225fd6c1 4af59fab: add_timer_randomness(.. 8388864) with jiffies: 4693423068591087377, cycles: 4693423064296206655
[    4.147608] random 0039 0000 0000 225fd6c1 4af59fab: add_disk_randomness(8:0) 225fd6c1 4af59fab
[    4.147612] random 0039 0000 0000 225fd6c1 4af59fab: add_timer_randomness(.. 8388864) with jiffies: 4693997078085295889, cycles: 4693997073790415167
[    4.147662] random 0039 0000 0000 225fd6c1 4af59fab: add_disk_randomness(8:0) 225fd6c1 4af59fab
[    4.147666] random 0039 0000 0000 225fd6c1 4af59fab: add_timer_randomness(.. 8388864) with jiffies: 4694554302847311633, cycles: 4694554298552430911
[    4.147744] random 0039 0000 0000 225fd6c1 4af59fab: add_disk_randomness(8:0) 225fd6c1 4af59fab
[    4.147748] random 0039 0000 0000 225fd6c1 4af59fab: add_timer_randomness(.. 8388864) with jiffies: 4695400694872465169, cycles: 4695400690577584447
[    4.148379] random 0039 0000 0000 225fd6c1 4af59fab: add_disk_randomness(8:0) 225fd6c1 4af59fab
[    4.148383] random 0039 0000 0000 225fd6c1 4af59fab: add_timer_randomness(.. 8388864) with jiffies: 4701936290772213522, cycles: 4701936286477332799
[    4.148683] random 0039 0000 0000 225fd6c1 4af59fab: add_disk_randomness(8:0) 225fd6c1 4af59fab
[    4.148687] random 0039 0000 0000 225fd6c1 4af59fab: add_timer_randomness(.. 8388864) with jiffies: 4705072355632668434, cycles: 4705072351337787711
[    4.148736] random 0039 0000 0000 225fd6c1 4af59fab: rand_read_num 268 get_random_bytes(16): sig fffffcc7 225fd6c1 4af59fab
[    4.148738] random 0039 0000 0000 225fd6c1 4af59fab: extract_entropy(.. 16 ..)
[    4.148741] random 0039 0000 0000 225fd6c1 4af59fab: going to reseed nonblocking with 128 bits (128 of 0 requested)
[    4.148743] random 0039 0000 0000 225fd6c1 4af59fab: extract_entropy(.. 16 ..)
[    4.148746] random 0039 0000 0000 225fd6c1 4af59fab: trying to extract 128 bits from input
[    4.148748] random 0039 0000 0000 225fd6c1 4af59fab: debiting 0 entropy credits from input
[    4.148750] random 0039 0000 0000 225fd6c1 4af59fab: extract_entropy account returned: 0 
[    4.148754] random 0039 0000 0000 225fd6c1 4af59fab: urand_change_num 812 xfer_secondary_pool(16): pool_sig fffffcc7, data_sig 00000000, bytes_mixed 0 225fd6c1 4af59fab
[    4.148756] random 0039 0000 0000 225fd6c1 4af59fab: trying to extract 128 bits from nonblocking
[    4.148759] random 0039 0000 0000 225fd6c1 4af59fab: debiting 128 entropy credits from nonblocking (unlimited)
[    4.148761] random 0039 0000 0000 225fd6c1 4af59fab: extract_entropy account returned: 16 
[    4.148765] random 0039 0000 0000 225fd6c1 4af59fab: urand_change_num 813 extract_buf: pool_sig fffffcc7, data_sig ffffff8d, bytes_mixed 20 225fd6c1 4af59fab
[    4.148770] random 0039 0000 0000 225fd6c1 4af59fab: urand_change_num 814 extract_buf: pool_sig fffff842, data_sig 00000050, bytes_mixed 20 225fd6c1 4af59fab
[    4.148858] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.148862] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4706874334931509010, cycles: 4706874330636628287
[    4.149129] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.149133] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4709663435153923858, cycles: 4709663430859043135
[    4.149191] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.149194] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4710301267862150930, cycles: 4710301263567270207
[    4.149853] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.149856] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4717115907787120402, cycles: 4717115903492239679
[    4.149953] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.149957] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4718150019947880210, cycles: 4718150015652999487
[    4.150021] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.150024] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4718848123932172050, cycles: 4718848119637291327
[    4.150079] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.150083] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4719448246827540242, cycles: 4719448242532659519
[    4.150137] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.150141] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4720045285936389906, cycles: 4720045281641509183
[    4.150195] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.150198] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4720638339315588882, cycles: 4720638335020708159
[    4.150252] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.150255] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4721225147812339474, cycles: 4721225143517458751
[    4.150313] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.150317] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4721862426469785362, cycles: 4721862422174904639
[    4.150370] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.150374] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4722446065280671506, cycles: 4722446060985790783
[    4.150429] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.150432] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4723049319207198482, cycles: 4723049314912317759
[    4.150532] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.150536] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4724116833328619282, cycles: 4724116829033738559
[    4.150590] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.150594] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4724714671301386002, cycles: 4724714667006505279
[    4.150654] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.150658] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4725370933714280210, cycles: 4725370929419399487
[    4.150712] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.150715] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4725963420157796114, cycles: 4725963415862915391
[    4.150768] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.150771] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4726543884987850514, cycles: 4726543880692969791
[    4.150825] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.150837] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4727128245353242386, cycles: 4727128241058361663
[    4.150892] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.150895] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4727818068640587538, cycles: 4727818064345706815
[    4.150949] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.150953] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4728408927291498258, cycles: 4728408922996617535
[    4.151006] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.151009] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4728992381418790674, cycles: 4728992377123909951
[    4.151063] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.151066] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4729579563577696018, cycles: 4729579559282815295
[    4.151119] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.151122] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4730158946075991826, cycles: 4730158941781111103
[    4.151176] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.151179] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4730743860492164882, cycles: 4730743856197284159
[    4.151232] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.151235] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4731323178565951250, cycles: 4731323174271070527
[    4.151291] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.151295] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4731934056059428626, cycles: 4731934051764547903
[    4.151348] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.151352] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4732521019175001874, cycles: 4732521014880121151
[    4.151405] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.151408] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4733100646486433554, cycles: 4733100642191552831
[    4.151462] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.151466] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4733694614693666578, cycles: 4733694610398785855
[    4.151530] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.151533] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4734391142424960786, cycles: 4734391138130080063
[    4.152372] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.152376] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4743065370045112083, cycles: 4743065365750231359
[    4.152666] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.152670] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4746097183164391187, cycles: 4746097178869510463
[    4.152949] RANDOM get_random_int call with cycles 54147758406380, jiffies 4294893331 and pid 1
[    4.153437] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.153441] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4754035309224582931, cycles: 4754035304929702207
[    4.153501] random 0039 0000 0000 031e24fc 879d3098: add_disk_randomness(8:0) 031e24fc 879d3098
[    4.153504] random 0039 0000 0000 031e24fc 879d3098: add_timer_randomness(.. 8388864) with jiffies: 4754690828608134931, cycles: 4754690824313254207
